총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.9,(주)네패스,2022. 02,3점,"""발전하는 회사. 하지만 개인의 입장에서는 많이부족하게 느껴진다.""",연차 눈치안보고 쓸수있음. 밥맛있음. 자유로운 사내 분위기. 열정만있으면 교육많이받을수 있음.,교대근무이지만 교대근무 같지않은 연봉. ot를해야 월급 많이받을우있음,회사를 발전시키는 것도 좋지만 직원들 복지를 생각해줬으면 좋겠습니다.
2.9,(주)네패스,2022. 02,4점,"""반도체 업계로 수급이 계속있어 안정적이라고 생각된다.""",연차 눈치안보고 사용 가능(부서마다 다름).,"연봉의 10%를 성과급으로 1년에 4번 줌(90%가 기본급으로 됨)
제안하는 것보다 위에서 시키는걸 해야됨",사람이 부족합니다. 그리고 인력유출을 막는데에 신경 써야될것같습니다
2.9,(주)네패스,2022. 02,4점,"""업무환경 좋으며 중소기업 평균 연봉 수준 입나다
위치가 쫗지 않지만 다닐만 합니다""",연차 잘사용 중견기업 수준의 복지 급여 잘나옴 회사 콘도 이용 가능,퇴사인원이 많아 업무 유지가 힘들다 이것만 빼면 충분히 다닐만하다,투자 및 연봉을 많이 노올려줬으면 한다 그러면 퇴직자가 많이 줄어들것이다
2.9,(주)네패스,2022. 02,3점,"""업계 네임밸류가 상당히 높은곳, 반도체쪽 지식을 쌓기에 좋은 기업""","좋은 문화, 수평적 문화를 위한 노력, 높지않은 업무강도","동종업계 경재업체에 비해 높지않은 급여, 회사 네임밸류에 비해 초라한 복지, 과도한 투자로 인한 부족한 구성원 보상",인력관리를 위한 노력을 기울여야 할것같습니다.
2.9,(주)네패스,2022. 02,2점,"""업무량에 비해 처우가 좋지 못한, 취업하기 위한 취업처로 다니기에는 괜찮을 수준""",밥이 맛있음..특별한 장점이 없다. 내채공 가입가능(21년도 기준),워라밸이 좋지않고 늘 on call 대응해야한다. 주말에도 대응하지 않으면 안됌. 백업이 없다. 연차에도 업무챙겨야함,신규사업도 좋지만 구성원들이 왜 다 퇴사하려고 하는지 알아봐 주세요
2.9,(주)네패스,2022. 02,3점,"""편안하게 다닐 수 있는 가족같은 회사
발전보다는 안정을 추구한다면 컴컴""","중견기업 치고 교육 시스템이 정말 잘 갖춰져있음
연봉 인상되고 돈도 잘 모이는듯","조직문화가 색채가 약간 있는 편임
티는 안나지만 거부감 느낄수도",합리적인 복지 및 성과 보상 체계가 갖춰지면 좋을 것 같다
2.9,(주)네패스,2022. 01,3점,"""젊은 사람들이 많아서 분위기상 나이 든 사람들 눈치를 볼 필요가 없습니다 다만 10살 이상 차이나는 상사의 성격상 눈치를 볼 필요가 있을수도 있습니다""","아침,점심,저녁을 모두 제공한다는점 입니다 회사에 교대근무자의 경우 새벽에 출근햐서 아침이나 점심에 퇴근 할 경우 2끼를 나가서 사 먹어야 하는데 그럴필요 없이 2끼를 회사에서 먹을 수 있다는게 장점인 것 같습니다 그리고 회사가 자기계발에 있어서 지원을 많이 해 줘서 직무 외에도 다른것을 배우고 싶다면 사내에서 제공하는 플랫폼을 집에서 활용할 수 있습니다 또한 아침마다 긍정적인 노래를 30분정도 직원이 함께 부르는 시간이있어 침목을 다질 수 있는 계기와 일을 즐겁게 시작할 수 있습니다 그리고 회사에서 주거 지원비 15만원을 지원해주기 때문에 주거비용에 보탬이 될 수 있습니다 그 외에도 출퇴근의 경우 집이 먼 사람을 위해 청주 내에서 통근버스를 운영 하고 있습니다 이로써 교통비도 아낄 수 있습니다",교대근무자의 경우 교대근무를 해서 생활패턴을 적응하기 힘들기도 한데 하루8시간이 아니라 하루12시간을 일해야 해는 경우가 많습니다 5일 근무면 5일중 3일은 조출이나 잔업을해서 본 근무시간보다 4시간을 일해야 합니다 면접 볼 땐 4조3교대로 하루 8시간 일한다고 들었는데 입사하니깐 선임분들 모두가 조출을 하시고 있었고 일주일에 한 번도 아닌 주52시간이 최대시간인 것에 맞춰서 근무일 중 3일은 꼭 조출을 하시더라고요 근데 전 면접 때 듣도보도 못 한 일 입니다 그리고 사무직 분들은 아침마다 하는 노래교실을 근무시간에 포함시켜서 무려 30분이상을 하는데 생샌직 사람들은 노래교실에 참여할 수 없습니다 생산직 분들을 위해서 따로 준비되지 않은 복지같아서 아쉬웠습니다,"아침마다 노래하는 노래교실 프로그램을 생산직 직원들도 자유롭게 참여할 수 있는 방안이나 생산직 직원들을 위한 프로그램이 생기길 바랍니다 또한 생산직 라인 안에서의 분위기 인지는 모르겠지만 일주일의 3일을 하루에 12시간씩 일하는게 필수가 돼버렸습니다 이 사태를 신중히 신경 써 주시어 생산직 직원들의 근무시간을 하루 8시간 근무로 권장하도록 긴급공지나 방안을 채택하여 주시길 바라고 조출이나 잔업은 자유롭게 하고 싶을때만 할 수 있도록 직원들이 눈치를 안볼 수 있도록, 모두가 추가 근무를 하기 원치 않으면 안할 수 있도록 분위기를 조성할 수 있도록 방안을 검토 해 주셨으면 합니다 또한 신입을위한 현업에 적응할 수 있도록 연수원에서 교육하는 기갼을 제외하고 실질적으로 현장에서 하는 업무를 짧게나마 일주일이라도 현장 밖에서 현장 업무를 실무자에게 배울 수 있는 기회가 필히 제공됐으면 합니다 그 이유는 현장 안에서는 바람소리와 장비기계음이 심하고 방진마스크와 방진모를 콧등까지 올리기 때문에 사람 말소리가 잘 안 들려서 신입들은 입사 초반에 상사님의 말이 잘 안 들려 현업을 원할히 배울 수 없고 그로인해 이해가 느리면 상사님에게 안 좋은 이미지를 심어줄 수 있다고 생각합니다 이건 제가 겪어봤기에 이 고충은 심히 알고있습니다 이와같이 글을쓴 것 처럼 기계음과 바람소리가 심한 라인 안 말고 말소리가 잘 들리는 밖에서 현장업무를 최소일주일 이라도 배울 수 있도록 현장에서 일 하기전에, 입사자가 일 하게 될 실무자에게 배울 수 있는 기회를 연수원 기간을 줄여서라도, 따로 시간을 필히 마련해서 제공 해 주셨으면 합니다 라인 안에서는 현업을 배우기에 매우 불편한 환경입니다"
2.9,(주)네패스,2022. 01,4점,"""모든 엔지니어가 아우러져 함께 일할수있는곳 좋다 만족스럽다""","자유로운연차사용, 만족스러운 급여, 쉬는시간자유, 좋은 근무환경",성과급이 거의 없으며 타기업의 제품을 가져와서하다보니 작업간 실수로이어지면 기업의매출에 타격이크다,신규사업에 조금더 발빠르게다가가 매출면에서 타기업보다 월등하게 나아가길 바랍니다
2.9,(주)네패스,2022. 01,4점,"""자유로운 분위기에 퇴사하고나니 괜찮은 화사였음
합창대회도하고 정규교육도해주고 반도체 후공정에선 업계 탑""",꼰대문화가 거의없고 안간적인 상사들이 많았으며 예배를 드리는 회사로 매너들이 있는 사람들이 많았음,시스템이 대기업 수준이 아니어서 허점이 있고 책임소재나 사업방향에대한 오너눈치보기가 있었음,"채플 좋아요 모범적 사회기업으로 거듭나길 응원합니다
매출도 사업도 번창하길"
2.9,(주)네패스,2022. 01,3점,"""노래부르고 일하고 밥먹고 루틴한일상입니다. 지역거주자는 괜찮을듯""","부서마다 케바케 중소기업 특성을 두루두루 가지고잇다
퇴근시간 어느정도 보장","부서마다 케바케지만 너무 팀마다 분위기가 들쑥날쑥하다
밥도 맛없다",내부인력 감싸주기좀 해주고 되도 안되는 신사업 철수하세요
2.9,(주)네패스,2022. 01,3점,"""하고 싶은 건 다 해볼 수 있고(돈이 안 드는 한에서) 다양한 경험도 할 수 있음""",반도체가 성장산업이다보니 회사가 커 가고 네임밸류도 높아지는 게 느껴집니다. 구성원들이 착하고 순한 편이에요. 친해지면 업무 처리도 잘 해주려고 합니다.,"1. 리더급들은 대체로 리더십이 없습니다. 실무만 잘해서 승진하고 직책 달게 된 사람들이 많아서 구성원들을 어떻게 이끌어가야 할지에 대해서는 별로 관심이 없습니다.
2. 전사적으로는 연차를 자유롭게 쓰라고 하지만, 팀별로 분위기가 완전히 다릅니다. (눈치 보는) 야근이 많고, (열심히 일한다는 걸 티 내기 위한) 주말 출근도 있는 편입니다. 52시간제로 일일이 근무 시간을 체크하고 있다보니 출퇴근 미리 찍고 늦게까지 일 하거나 아예 퇴근해서 집에서 새벽까지 일하는 경우도 있습니다. 아직도 늦게까지, 주말에도 출근하는 게 일을 열심히 하는 거라는 분위기가 있는 것 같아요.
3. 연봉, 승진 제도는 투명하지 않습니다. 명확한 기준도 없고, 그나마 만드는 기준들도 매년 바뀝니다. 좋은 게 좋은 거라는 안일한 생각도 있고, 직급 TO에 따른 부서별 알력 다툼도 있습니다. 리더들의 평가로만 승진이 결정되기 때문에 승진을 가지고 구성원들을 압박하는 리더들도 있구요. 제발 360도로 리더까지 평가하게 해 주세요.",회장님께서 책에서 말씀하시는 것들이 구성원들에게 그대로 실현된다면 얼마나 좋을까요. 직책자들이 회장님과 같은 생각을 가지고 있는지 점검해 보시는 게 좋을 것 같습니다. 퇴사자를 줄이려면 구성원 의식을 바꿀 게 아니라 리더들을 바꾸셔야 합니다.
2.9,(주)네패스,2022. 01,4점,"""수평적문화
점점 발전하는 회사
급여도 점점 대기업에 맞춰갑니다.""","연차를 잘쓴다
눈치없이 연차 사용가능
워라밸좋음
교육지원 잘해줌
출장수당나옴","급여나 수당이 적다
수평적문화라 관리자가 일을 다 아래로 내립니다.","소통을 해야할거 같습니다.
야근, 주말수당 올려주세요"
2.9,(주)네패스,2022. 01,3점,"""나름대로 괜찮음 밥 맛있음 시설 깨끗하고 전체적으로 관리 잘 된 느낌""",수습기간 없이 정규직 첫달부터 상여 나옴 밥 맛있고 처음 한달 일대일 멘토 붙여주기때문에 양날의 칼인듯 멘토 잘 만나면 멘토 쉬는 만큼 쉴 수 있음 쉬는 시간 많고 자유로움,인원이 부족한건지 신입때도 맞교대 이야기 나옴 텃세 약간 있음,인원을 조금 더 많이 배치해서 인당 업무량 줄일 필요가 있는 듯
2.9,(주)네패스,2022. 01,1점,"""교대 근무 괜찮은분들께는 적당해요
다만, 여기서 커리어를 이어간다거나 승진하고싶은
마음 꿈깨세요 그리고 사무실 사람들 요구사항 안들어줘요
답답해요""","딱히? 잔잔한게 그나마 장점?
눈치 볼 필요없음 잔조출 이젠 거의 없음","너무 많아서 뭘 적어야할지….
융통성 없음
계획성 없음
사무실 사람들 너무 이기주의임","이렇게 하면 정말 회사가 잘 돌아갈까요?
정말 누구때문에 회사가 돌아가는지 한번쯤
생각해주세요"
2.9,(주)네패스,2022. 01,4점,"""회사 문화가 있는곳
노래하고 책읽고 토론하고
밥맛있고""","일단 밥이 맛있고
화장실도 깨끗하고 시스템도 잘 갖춰져 있음","고인물이 많은것 같고
너무 안정적임
전자쪽 인데 오창이라는 시골에 있음",전체적으로 만족스러운 회사였지만 정체되어 있는 느낌이 있음
2.9,(주)네패스,2022. 01,3점,"""지속적으로 뭔가를 해보려고 하고 사내확장을 위해 많은 투자를 하는거처럼 보여서 장기적으로 보면 큰 회사로 발전할 수 있을거 같지만 단기적으로는 많이 어려운 구석이 회사 내부 곳곳에 보임""",기업문화가 독특함. 마음만 먹는다면 무난하게 다닐 수 있음. 좋은부서에 걸린다면 편하게 회사생활 가능함,야근 많음. 부서에 따라 케바케로 근무환경이 달라짐. 꼰대같은 윗상사가 있음. 일을 열심히 해도 그만큼의 대우가 없음,"기존 직원들 복지나 연봉에 신경좀 써주세요.
계속 인원 이탈되는게 악순환처럼 되다보면 회사 어케 될 지 몰라요"
2.9,(주)네패스,2021. 12,1점,"""그냥 촌동네 덩그러니 세워진1000대 중견기업
주변에 아무것도 없음""","눈치안보고 연차쓰는거 가능, 도서E북지원
교육 원하는만큼 들을수 있음, 밥 생각보단 맛있음","아침마다 노래를 부를수있음
매일 동료에게 편지를 쓸수 있음
회사가 절약을 어떻게하는지 알수 있음
흡연쟁이들 많음
회사임원중에 목사있음","제발 사람을 먼저 생각하는 회사가되길바랍니다
사람이 먼저다 훠훠훠훠~"
2.9,(주)네패스,2021. 12,3점,"""다양한 업무 가능, 교육에 회사가 관심이 많다.""",밥이 맛있다 사람들이 악하지 않다 문화가 좋다 저녁먹고 퇴근 가능하다 회사가 대기업으로 바뀌려고 노력한다,회사 분위기가 좋아 일을 잘 못하는 직원도 자르질않는다 기존의 직원만 피해만 봄,"일 안하는 사람과 하는 사람이 나뉘어있음
직원들을 위한 배려가 필요함"
2.9,(주)네패스,2021. 12,3점,"""미래를 위한 준비를 계속해서 해나가고 있고 사회 기여를 위해 기부나 봉사도 활발하게 진행하고 있는 기업. 하지만 오히려 내부적인 문제가 많아 줄줄 세어나가는 인력이 어마 어마 하다.""",밥이 먹을만하고 시설물이 좋습니다. 오전에는 음악 교실을 진행하는 등 사내 문화 증진에 힘을 쓰려는 노력을 많이 하는 듯 보입니다. 교육의 기회가 많습니다.,부서마다 다르겠지만 꼰대가 엄청나게 많고 체계가 하나도 안잡혀있습니다. 급여도 조삼모사 식으로 조금만 주려고 하고 퇴사자가 엄청나게 많습니다. 무엇보다 힘들게 하는 사람이 정말 많습니다.,밑에 직원들이 대다수인 것 같은데 그 들의 말에 기를 기울일 수 있는 방법을 마련해주세요. 소통이 너무나도 되지 않습니다. 이러다가 다 죽어.... 다 나가...
2.9,(주)네패스,2021. 12,4점,"""사람으로 인한 스트레스 없이 온전히 업무에 몰두 할 수 있는 곳.""",연차 자유. 독서 권장. 노래 권장. 야근 강요 없음. 욕설 인격모독 없음.,연봉 적음. 지역 외짐. 일등 제품이 없음. 업계 후발주자임.,직원들에게 조금만 더 보상을 해 주면 완벽하게 좋은 회사가 될 것 같습니다.
2.9,(주)네패스,2021. 12,4점,"""앞으로 더 커져가고 있고, 더 커질수 있는 회사, 투자가많은 회사""","자기 계발에 지원을 잘 해주는 편, 연차도 눈치보지 않고 쓸수있음",당장에 투자가 많은편 투자가 다시 되돌아오려면 몇년 걸릴거같음,현재 투자하고 있는부분과 그방향성이 잘맞고 잘성공할수 있기를바람
2.9,(주)네패스,2021. 11,2점,"""이도 저도 아니면서 R&D에 대한 투자라 생각하지 않고 성과를 창출해야 한다는 Mind""","연차의 자유로움, IT SYSTEM 관리 외에는 더 없는듯 합니다","회의가 쓸데없이 많고 경력 입사 시 연봉 후려치기, Secret information이나 연봉을 팀장이 다 알고 있음.
직급 간소화로 승진 시 상향되는 급여 줄이기, 체계적이지 못한 system, 괴산으로 이전, 교회같은 분위기.","합리적인 보상과 체계를 갖추어야 합니다. 인사팀의 비합리적인 인사제도 고쳐야 합니다.
회사지 교회가 아닙니다."
2.9,(주)네패스,2021. 11,3점,"""일과쉼의 균형을 유지할수있는 회사입니다. 독특한 교회문화가 있음""",밥이맛있고 워라벨이 좋은편입니다. 연차 사용이 자유롭습니다,사람들의 성격이 다별로고 단톡방이 있어서 주말에도 쉬기가 어렵습니다,사람에대한 투자좀 해줬으면 좋겠습니다 보여주기식말고 실질적인걸로..
2.9,(주)네패스,2021. 11,2점,"""제조 기반이라 IT쪽은 개념이 별로 없음. 기독교 문화가 너무 강함.""",연차 사용이 자유로움. 독서 문화를 추천하기 때문에 도서 지원이 좋음.,회장님이 독실한 개신교 신자라 회사 전체 분위기에 기독교 문화를 너무 강요함. 서울 사무소와 지역 캠퍼스 간 복지 차이가 심함.,IT 사업에 전문적인 경영진이 필요함. 회장 교회 인맥으로 경영진 채우는 것은 그만 좀.
2.9,(주)네패스,2021. 11,1점,"""기업 자체는 좋으나 부서간에 소통도없고 약간의 부조리? 존재""","업무 체계가 확실히 잡혀잇음
대표의 기업운영 마인드
복지
연차를 눈치 안보고 쓸수잇었음","부서마다 약간의 부조리 존재
이상한 기업문화가 있음
일하는시간이 재미가없었음",많은 직원들은 수용하려고 하지만 그만큼 관리가 안되는건 사실임 사업확장으로 인한 직원들 뽑지만 개판임
2.9,(주)네패스,2021. 11,3점,"""개발자가 대우받으면서 처우개선을 확실하게 하는곳 시골이라는 단점이잇으나 통근 기숙사가 커버""",복지가 많다. 사람들도 좋아보인다 . 최근 새로지어진 청안캠퍼스가있다. 회사발전을 위해 많은 투자를 진행하고 있다.,잡플혹은 블라인드 평이안좋다 이게 진짜 안좋은건지 연막인지 모르겠다 네패스아크쪽 근무로 괴산쪽에 근무하게되는데 시골이라 건물하나 밖에없다,superstar 네패스 화이팅 시급직에서 월급직으로 전환해줫으면 좋겠다 근데 잡플이거 믿을수 있는거냐
2.9,(주)네패스,2021. 10,3점,"""업무강도 높은편이나, 회사내 분위기는 나쁘지 않음""","연차사용할때 눈치보지 않으며, 회사에서도 연차사용을 권장함","마구잡이 사업확장으로 없어지는 사업부 많음 , 그리인해 사업부간에 전배가 잦음/ 사내정치 심함","검증되지 않은 낙하산 인사 많고, 다른 사업부 임원이나, 관리직 인원이 전배로 인해 혼란스러움"
2.9,(주)네패스,2021. 10,3점,"""먼가 다 조금씩 아쉽다 .. 개선의지가 있는지 의문이다
기독교 회사지만 (강요는 없는거 같다)""","첫 직장으로는 다닐만 함, 사람들 대체적으로 착함
특히 지원부서면 더더욱 다닐만함","동종 업계보다 임금이 좀짜다
특이한 기업문화 있는데 너무 귀찮다( 노래 , 독서 등)","회사가 전체적으로 아쉬워요
좀 사람들 말듣고 개선할 의지좀 보여주세요..
능력있는 사람 다 이직하려고 하는데 추후 걱정되요"
2.9,(주)네패스,2021. 10,3점,"""동료 및 타인을 배려하는 기업문화. 긍벙적인 언어를 구사하는 기업문화""",기업문화. 반도체 후공정 대표기업. 새로운 시도를 지속적으로 추진 다양한 경험가능,부서간 소통이 매우 어려움. 업무 효율이 많이 떨어짐 관리시스템도 비효율적임,관리시스템 개선에 투자를 해서 직원들이 쉽게 일할수 있도록 만들어주세요
2.9,(주)네패스,2021. 10,3점,"""여느 생산직과 비슷하게 단기간에 빨리 돈벌고 싶은 사람 추천.""","휴무, 연차 눈치 안보고 쓸수있음. 월급 밀린적 없음",여자 직원들이 많은데 대우가 좋지 않음. 장점이자 단점 잔업 이 조마다 쉬는날 맞춰서 스케쥴로 미리 짜놓음 안하고 싶어도 해야되서 돈벌고싶은 사람은 장점,현장직들의 근무환경 좀 개선해줘야 버티고 일할수 있을거같음
2.9,(주)네패스,2021. 10,3점,"""부서마다 케바케이지만, 좋은부서들어가면 정말 좋음 밥맛있음""","엔지니어들은 형,동생사이로 지낼만큼 친하며 일잘하면 잘해주고 못하면 진짜 사람대접 못받을정도로 힘듬",교대근무는 연차쓸때 살짝 눈치보이고 조에 연차쓰는 사람있으면 오티 조출 필수.. 거의 일주일에 두번은 무조건 오티 해야된다고 보면 됨,"급여인상, 현장직 처우개선, 연차제외 리프레쉬 여름휴가를 따로 주면 좋겠습니다."
2.9,(주)네패스,2021. 10,3점,"""부바부 사바사이지만 OSAT에서 상대적으로 워라벨이 좋은 기업이며 앞으로 발전 가능성이 있을것으로 예상됨""",연차는 자유롭게 쓸수 있고 회사 구내식당 밥은 맛있음 사내교육은 본인이 잘 활용한다면 커리어 개발 및 자기 개발에 좋음,비효율 적인 체계로 일하는 것이 많으며 분야별 전문가가 많이 부족한 것이 보임.,추상적인 계획 및 비젼 보다 실질적인 방법과 세부 계획을 제시해 주었으면 함
2.9,(주)네패스,2021. 10,3점,"""그저 그런회사..모든게 평범한듯...여자 사무직이 다니기좋은듯""",분위기좋음 부바부겟지만 우리부선 사람들이 너무 좋음 연차도 자유로움,고객사의 노예 고객사가 까라면 다 해야함 일이 너무 많아짐,월급좀 올려주세요..아렇게 굴리면서 이거밖에안줍니까..
2.9,(주)네패스,2021. 10,1점,"""절때 it로 입사 금지.. 기존 인력들 줄줄이 퇴사함
팀장들이 고인물임""",워라벨하면서 다닐수 있음 직종에 따라 it는 팀에 따라서,cio가 뜬 구름만 잡는 소리만 하고 있음 제조업인지 it업인지,it 책임자 변경.. 제조업에 제조에 적합한 인물로 교체가 필요함
2.9,(주)네패스,2021. 10,3점,"""기독교회사. 코로나로 인해 나는 경험 하지않았지만 아침 출근하면 찬송가부른다함""","도서구입비 지원
개인주의 회사생활
월급 제대로줌
밥맛있음","인사할때 이상한 말 해야함
""슈퍼스타"" 인사시킴
잔업 많음 교육기간 짧음","회장이 회사에 신경쓰는게 보이나
직원들을 일개미로 보는것도 보임
반도체 중견기업인데 상여금 쥐꼬리만함"
2.9,(주)네패스,2021. 10,3점,"""그냥저냥 다니기에는 괜찮은 곳 나쁘지도 좋지도 않음
다만 나와 좀 안 맞을 뿐""",자유로운 분위기인 편이고 칼퇴하는 편이라 워라벨을 지킬 수 있음,"체계 부족, 쓸데없는 일을 좀 많이 하는 느낌, 파티션없음",문제의 근본적인 부분을 해결하려는 노력이 필요할 것으로 보여짐
2.9,(주)네패스,2021. 09,3점,"""약속을 지키지 않는 회사 RnR 이 제대로 되어있지않고 남탓하기만 바쁜회사""","연차를 눈치안보고 쓸수있다. 급여가 타직종대비 낮은편은 아니다
사람들이 모두 착하고 좋다 사람만큼은 1등인 기업","기업의 경영진들이 일을 안한다
내가 모르는게 아니라 실제로 일을 안한다
매일 던져놓고 알아서 하라는 식","직원들의 불만을 듣지만 말고 해결해줬으면
제발 약속을 지켰으면
밑에 사람들한태 관심을 가지고 일좀 했으면"
2.9,(주)네패스,2021. 09,3점,"""사람들은 좋으나 엔지니어에 대한 처우가 미흡함. 상대적 박탈감이 듦""",사람들이 대체적으로 유함. 업무 난이도가 높지 않음. 공무원을 연상케하는 고용안정,사회주의를 연상케 하는 처우의 평등이 좋아보이지만 한편으로는 업무가 편중되는 현업에게 박탈감을 줌.,직원들 처우좀 개선해주세여. 정크푸드라고 칭하면서 혼자쳐먹지말고
2.9,(주)네패스,2021. 09,3점,"""부서마다 업무난도 차이심함. 꼰대들이 별로없는 느낌을 받아 좋음. 워라밸은..부서마다차이심함.""",중견기업의 좋은점들이 다 있음. 연차빵빵 지원금빵빵 교육빵빵,부서마다 업무난도도 다르고 근무시간도 케바케. 바쁜곳은 잔업이 반의무화,경영진들과 소통이 되는 느낌을 받는 연차수는 아니라 적기가 애매함.. 상여금좀 올려줘요 흑흑
